query_id|model_size|time_seconds|query_results_size|allocation_type
PosLength|16234|0.0312016|1468|2
PosLength|16234|0.0318441|1468|2
PosLength|16234|0.032274|1468|2
PosLength|16234|0.0322668|1468|2
PosLength|31072|0.0338173|2888|2
PosLength|31072|0.0409436|2888|2
PosLength|31072|0.0406384|2888|2
PosLength|31072|0.0409867|2888|2
PosLength|31072|0.0427789|2888|2
PosLength|31072|0.0433928|2888|2
PosLength|31072|0.0331597|2888|2
PosLength|31072|0.0328953|2888|2
PosLength|31072|0.0317635|2888|2
PosLength|31072|0.0319729|2888|2
PosLength|31072|0.0338587|2888|2
PosLength|31072|0.032602|2888|2
PosLength|31072|0.0424898|2888|2
PosLength|31072|0.042957|2888|2
PosLength|31072|0.0428525|2888|2
PosLength|31072|0.0421173|2888|2
PosLength|31072|0.0425256|2888|2
PosLength|31072|0.0327573|2888|2
PosLength|31072|0.0331573|2888|2
PosLength|31072|0.032337|2888|2
PosLength|31072|0.0324205|2888|2
PosLength|31072|0.0316479|2888|2
PosLength|31072|0.0317543|2888|2
PosLength|31072|0.0309838|2888|2
PosLength|31072|0.0333444|2888|2
PosLength|31072|0.0328806|2888|2
PosLength|31072|0.0329193|2888|2
PosLength|31072|0.0428175|2888|2
PosLength|31072|0.0419602|2888|2
PosLength|31072|0.042456|2888|2
PosLength|64451|0.0445233|5988|2
PosLength|64451|0.0437363|5988|2
PosLength|64451|0.0438062|5988|2
PosLength|64451|0.0445303|5988|2
PosLength|64451|0.0426674|5988|2
PosLength|64451|0.0427502|5988|2
PosLength|64451|0.0430355|5988|2
PosLength|64451|0.0435839|5988|2
PosLength|64451|0.0431666|5988|2
PosLength|64451|0.0341129|5988|2
PosLength|64451|0.0432157|5988|2
PosLength|64451|0.0434342|5988|2
PosLength|64451|0.0426089|5988|2
PosLength|64451|0.0431259|5988|2
PosLength|64451|0.0446472|5988|2
PosLength|64451|0.0432789|5988|2
PosLength|64451|0.0434123|5988|2
PosLength|64451|0.044115|5988|2
PosLength|64451|0.0445226|5988|2
PosLength|64451|0.0430119|5988|2
PosLength|64451|0.0436965|5988|2
PosLength|64451|0.04356|5988|2
PosLength|64451|0.0430766|5988|2
PosLength|64451|0.0430788|5988|2
PosLength|64451|0.044402|5988|2
PosLength|64451|0.0432976|5988|2
PosLength|64451|0.0442192|5988|2
PosLength|64451|0.0440924|5988|2
PosLength|64451|0.0445512|5988|2
PosLength|64451|0.0437443|5988|2
PosLength|126577|0.0583694|11609|2
PosLength|126577|0.0577845|11609|2
PosLength|126577|0.0576043|11609|2
PosLength|126577|0.0571351|11609|2
PosLength|126577|0.0560464|11609|2
PosLength|126577|0.0558029|11609|2
PosLength|126577|0.0573148|11609|2
PosLength|126577|0.0567161|11609|2
PosLength|126577|0.0661624|11609|2
PosLength|126577|0.0560859|11609|2
PosLength|126577|0.0662779|11609|2
PosLength|126577|0.05631|11609|2
PosLength|126577|0.0560364|11609|2
PosLength|126577|0.0565387|11609|2
PosLength|126577|0.0554807|11609|2
PosLength|126577|0.0553002|11609|2
PosLength|126577|0.0571306|11609|2
PosLength|126577|0.0562043|11609|2
PosLength|126577|0.05591|11609|2
PosLength|126577|0.056551|11609|2
PosLength|126577|0.0580456|11609|2
PosLength|126577|0.0578766|11609|2
PosLength|126577|0.0582073|11609|2
PosLength|126577|0.0580208|11609|2
PosLength|126577|0.0575784|11609|2
PosLength|126577|0.0581445|11609|2
PosLength|126577|0.0577477|11609|2
PosLength|126577|0.0659654|11609|2
PosLength|126577|0.0558176|11609|2
PosLength|126577|0.0560642|11609|2
PosLength|250205|0.0874832|22878|2
PosLength|250205|0.0850684|22878|2
PosLength|250205|0.0818273|22878|2
PosLength|250205|0.0821945|22878|2
PosLength|250205|0.0828721|22878|2
PosLength|250205|0.0835343|22878|2
PosLength|250205|0.0835285|22878|2
PosLength|250205|0.0825791|22878|2
PosLength|250205|0.0874797|22878|2
PosLength|250205|0.0936296|22878|2
PosLength|250205|0.0864552|22878|2
PosLength|250205|0.0947156|22878|2
PosLength|250205|0.0827932|22878|2
PosLength|250205|0.0820707|22878|2
PosLength|250205|0.0843372|22878|2
PosLength|250205|0.0856959|22878|2
PosLength|250205|0.0842521|22878|2
PosLength|250205|0.0832697|22878|2
PosLength|250205|0.0826586|22878|2
PosLength|250205|0.082129|22878|2
PosLength|250205|0.0825165|22878|2
PosLength|250205|0.0825837|22878|2
PosLength|250205|0.0820618|22878|2
PosLength|250205|0.0817442|22878|2
PosLength|250205|0.0852447|22878|2
PosLength|250205|0.0831179|22878|2
PosLength|250205|0.0827412|22878|2
PosLength|250205|0.0824383|22878|2
PosLength|250205|0.0835028|22878|2
PosLength|250205|0.0849727|22878|2
SemaphoreNeighbor|1328|0.0597493|0|2
SemaphoreNeighbor|1328|0.0586328|0|2
SemaphoreNeighbor|1328|0.0598067|0|2
SemaphoreNeighbor|1328|0.0597005|0|2
SemaphoreNeighbor|1328|0.0593402|0|2
SemaphoreNeighbor|1328|0.0591342|0|2
SemaphoreNeighbor|1328|0.0594059|0|2
SemaphoreNeighbor|1328|0.0591085|0|2
SemaphoreNeighbor|1328|0.0604878|0|2
SemaphoreNeighbor|1328|0.0612663|0|2
SemaphoreNeighbor|1328|0.0614125|0|2
SemaphoreNeighbor|1328|0.0703406|0|2
SemaphoreNeighbor|1328|0.0698828|0|2
SemaphoreNeighbor|1328|0.0614148|0|2
SemaphoreNeighbor|1328|0.0610868|0|2
SemaphoreNeighbor|1328|0.0600306|0|2
SemaphoreNeighbor|1328|0.0606833|0|2
SemaphoreNeighbor|1328|0.0618997|0|2
SemaphoreNeighbor|1328|0.061682|0|2
SemaphoreNeighbor|1328|0.0621301|0|2
SemaphoreNeighbor|1328|0.0611919|0|2
SemaphoreNeighbor|1328|0.0614752|0|2
SemaphoreNeighbor|1328|0.0620769|0|2
SemaphoreNeighbor|1328|0.0619001|0|2
SemaphoreNeighbor|1328|0.0617056|0|2
SemaphoreNeighbor|1328|0.0622944|0|2
SemaphoreNeighbor|1328|0.0615982|0|2
SemaphoreNeighbor|1328|0.061443|0|2
SemaphoreNeighbor|1328|0.0613326|0|2
SemaphoreNeighbor|1328|0.0621352|0|2
SemaphoreNeighbor|3465|0.0585519|3|2
SemaphoreNeighbor|3465|0.0599686|3|2
SemaphoreNeighbor|3465|0.0603764|3|2
SemaphoreNeighbor|3465|0.0592783|3|2
SemaphoreNeighbor|3465|0.0605011|3|2
SemaphoreNeighbor|3465|0.0616258|3|2
SemaphoreNeighbor|3465|0.0610106|3|2
SemaphoreNeighbor|3465|0.059608|3|2
SemaphoreNeighbor|3465|0.0608475|3|2
SemaphoreNeighbor|3465|0.0596494|3|2
SemaphoreNeighbor|3465|0.061387|3|2
SemaphoreNeighbor|3465|0.0614717|3|2
SemaphoreNeighbor|3465|0.0600496|3|2
SemaphoreNeighbor|3465|0.0599552|3|2
SemaphoreNeighbor|3465|0.070879|3|2
SemaphoreNeighbor|3465|0.0698817|3|2
SemaphoreNeighbor|3465|0.0607355|3|2
SemaphoreNeighbor|3465|0.0623414|3|2
SemaphoreNeighbor|3465|0.0619563|3|2
SemaphoreNeighbor|3465|0.0616532|3|2
SemaphoreNeighbor|3465|0.0607514|3|2
SemaphoreNeighbor|3465|0.0617877|3|2
SemaphoreNeighbor|3465|0.0601141|3|2
SemaphoreNeighbor|3465|0.0595831|3|2
SemaphoreNeighbor|3465|0.060634|3|2
SemaphoreNeighbor|3465|0.0617272|3|2
SemaphoreNeighbor|3465|0.0628279|3|2
SemaphoreNeighbor|3465|0.0616985|3|2
SemaphoreNeighbor|3465|0.0614971|3|2
SemaphoreNeighbor|3465|0.0618205|3|2
SemaphoreNeighbor|8107|0.0621235|3|2
SemaphoreNeighbor|8107|0.0620488|3|2
SemaphoreNeighbor|8107|0.0619236|3|2
SemaphoreNeighbor|8107|0.0522978|3|2
SemaphoreNeighbor|8107|0.0518643|3|2
SemaphoreNeighbor|8107|0.060921|3|2
SemaphoreNeighbor|8107|0.062219|3|2
SemaphoreNeighbor|8107|0.0622314|3|2
SemaphoreNeighbor|8107|0.0622033|3|2
SemaphoreNeighbor|8107|0.0621655|3|2
SemaphoreNeighbor|8107|0.0622167|3|2
SemaphoreNeighbor|8107|0.0620653|3|2
SemaphoreNeighbor|8107|0.0618292|3|2
SemaphoreNeighbor|8107|0.0611766|3|2
SemaphoreNeighbor|8107|0.0608013|3|2
SemaphoreNeighbor|8107|0.0709965|3|2
SemaphoreNeighbor|8107|0.0610382|3|2
SemaphoreNeighbor|8107|0.0607067|3|2
SemaphoreNeighbor|8107|0.0620941|3|2
SemaphoreNeighbor|8107|0.0619759|3|2
SemaphoreNeighbor|8107|0.0622469|3|2
SemaphoreNeighbor|8107|0.0619605|3|2
SemaphoreNeighbor|8107|0.0622752|3|2
SemaphoreNeighbor|8107|0.0518303|3|2
SemaphoreNeighbor|8107|0.0627822|3|2
SemaphoreNeighbor|8107|0.0623215|3|2
SemaphoreNeighbor|8107|0.0625466|3|2
SemaphoreNeighbor|8107|0.0619445|3|2
SemaphoreNeighbor|8107|0.0623248|3|2
SemaphoreNeighbor|8107|0.0621543|3|2
SemaphoreNeighbor|16234|0.0603284|13|2
SemaphoreNeighbor|16234|0.0612615|13|2
SemaphoreNeighbor|16234|0.0609708|13|2
SemaphoreNeighbor|16234|0.0699266|13|2
SemaphoreNeighbor|16234|0.0612046|13|2
SemaphoreNeighbor|16234|0.0607581|13|2
SemaphoreNeighbor|16234|0.0607985|13|2
SemaphoreNeighbor|16234|0.0698335|13|2
SemaphoreNeighbor|16234|0.0635983|13|2
SemaphoreNeighbor|16234|0.0633164|13|2
SemaphoreNeighbor|16234|0.0611851|13|2
SemaphoreNeighbor|16234|0.0598627|13|2
SemaphoreNeighbor|16234|0.063235|13|2
SemaphoreNeighbor|16234|0.0631766|13|2
SemaphoreNeighbor|16234|0.0596874|13|2
SemaphoreNeighbor|16234|0.0600006|13|2
SemaphoreNeighbor|16234|0.0608654|13|2
SemaphoreNeighbor|16234|0.0712558|13|2
SemaphoreNeighbor|16234|0.0634338|13|2
SemaphoreNeighbor|16234|0.0633121|13|2
SemaphoreNeighbor|16234|0.0634318|13|2
SemaphoreNeighbor|16234|0.0608126|13|2
SemaphoreNeighbor|16234|0.0602329|13|2
SemaphoreNeighbor|16234|0.0633935|13|2
SemaphoreNeighbor|16234|0.0632403|13|2
SemaphoreNeighbor|16234|0.0698883|13|2
SemaphoreNeighbor|16234|0.0583291|13|2
SemaphoreNeighbor|16234|0.0603086|13|2
SemaphoreNeighbor|16234|0.0708956|13|2
SemaphoreNeighbor|16234|0.0611952|13|2
SemaphoreNeighbor|31072|0.0562822|30|2
SemaphoreNeighbor|31072|0.0561377|30|2
SemaphoreNeighbor|31072|0.0615668|30|2
SemaphoreNeighbor|31072|0.0662103|30|2
SemaphoreNeighbor|31072|0.0612197|30|2
SemaphoreNeighbor|31072|0.0563086|30|2
SemaphoreNeighbor|31072|0.070708|30|2
SemaphoreNeighbor|31072|0.0617905|30|2
SemaphoreNeighbor|31072|0.0659456|30|2
SemaphoreNeighbor|31072|0.0617586|30|2
SemaphoreNeighbor|31072|0.0708079|30|2
SemaphoreNeighbor|31072|0.0606651|30|2
SemaphoreNeighbor|31072|0.0659346|30|2
SemaphoreNeighbor|31072|0.0657454|30|2
SemaphoreNeighbor|31072|0.0599136|30|2
SemaphoreNeighbor|31072|0.0614472|30|2
SemaphoreNeighbor|31072|0.0660507|30|2
SemaphoreNeighbor|31072|0.0603562|30|2
SemaphoreNeighbor|31072|0.0658589|30|2
SemaphoreNeighbor|31072|0.0656105|30|2
SemaphoreNeighbor|31072|0.055364|30|2
SemaphoreNeighbor|31072|0.0688937|30|2
SemaphoreNeighbor|31072|0.0610287|30|2
SemaphoreNeighbor|31072|0.0663062|30|2
SemaphoreNeighbor|31072|0.0616782|30|2
SemaphoreNeighbor|31072|0.07058|30|2
SemaphoreNeighbor|31072|0.0659958|30|2
SemaphoreNeighbor|31072|0.0609127|30|2
SemaphoreNeighbor|31072|0.0606894|30|2
SemaphoreNeighbor|31072|0.0585658|30|2
SemaphoreNeighbor|64451|0.0727077|64|2
SemaphoreNeighbor|64451|0.0606989|64|2
SemaphoreNeighbor|64451|0.0709767|64|2
SemaphoreNeighbor|64451|0.0609001|64|2
SemaphoreNeighbor|64451|0.0607869|64|2
SemaphoreNeighbor|64451|0.0610156|64|2
SemaphoreNeighbor|64451|0.0606802|64|2
SemaphoreNeighbor|64451|0.0606303|64|2
SemaphoreNeighbor|64451|0.060769|64|2
SemaphoreNeighbor|64451|0.0626597|64|2
SemaphoreNeighbor|64451|0.0604716|64|2
SemaphoreNeighbor|64451|0.0606247|64|2
SemaphoreNeighbor|64451|0.0621477|64|2
SemaphoreNeighbor|64451|0.0627278|64|2
SemaphoreNeighbor|64451|0.0602645|64|2
SemaphoreNeighbor|64451|0.0619878|64|2
SemaphoreNeighbor|64451|0.0719041|64|2
SemaphoreNeighbor|64451|0.0616851|64|2
SemaphoreNeighbor|64451|0.0613569|64|2
SemaphoreNeighbor|64451|0.0607999|64|2
SemaphoreNeighbor|64451|0.0614222|64|2
SemaphoreNeighbor|64451|0.0615589|64|2
SemaphoreNeighbor|64451|0.0519858|64|2
SemaphoreNeighbor|64451|0.0603207|64|2
SemaphoreNeighbor|64451|0.0616018|64|2
SemaphoreNeighbor|64451|0.0706403|64|2
SemaphoreNeighbor|64451|0.0729459|64|2
SemaphoreNeighbor|64451|0.0624931|64|2
SemaphoreNeighbor|64451|0.0600324|64|2
SemaphoreNeighbor|64451|0.0599908|64|2
SemaphoreNeighbor|126577|0.0728983|117|2
SemaphoreNeighbor|126577|0.0705256|117|2
SemaphoreNeighbor|126577|0.0814188|117|2
SemaphoreNeighbor|126577|0.0703894|117|2
SemaphoreNeighbor|126577|0.0808576|117|2
SemaphoreNeighbor|126577|0.0706107|117|2
SemaphoreNeighbor|126577|0.070949|117|2
SemaphoreNeighbor|126577|0.0702886|117|2
SemaphoreNeighbor|126577|0.0704249|117|2
SemaphoreNeighbor|126577|0.070902|117|2
SemaphoreNeighbor|126577|0.0708338|117|2
SemaphoreNeighbor|126577|0.071062|117|2
SemaphoreNeighbor|126577|0.0705356|117|2
SemaphoreNeighbor|126577|0.0706213|117|2
SemaphoreNeighbor|126577|0.080808|117|2
SemaphoreNeighbor|126577|0.070053|117|2
SemaphoreNeighbor|126577|0.0803288|117|2
SemaphoreNeighbor|126577|0.0811767|117|2
SemaphoreNeighbor|126577|0.0806128|117|2
SemaphoreNeighbor|126577|0.0719549|117|2
SemaphoreNeighbor|126577|0.0819853|117|2
SemaphoreNeighbor|126577|0.0708838|117|2
SemaphoreNeighbor|126577|0.0816244|117|2
SemaphoreNeighbor|126577|0.0823738|117|2
SemaphoreNeighbor|126577|0.0813747|117|2
SemaphoreNeighbor|126577|0.0814588|117|2
SemaphoreNeighbor|126577|0.0708377|117|2
SemaphoreNeighbor|126577|0.0814052|117|2
SemaphoreNeighbor|126577|0.081078|117|2
SemaphoreNeighbor|126577|0.0705852|117|2
SemaphoreNeighbor|250205|0.0939322|246|2
SemaphoreNeighbor|250205|0.102788|246|2
SemaphoreNeighbor|250205|0.103879|246|2
SemaphoreNeighbor|250205|0.0941918|246|2
SemaphoreNeighbor|250205|0.0936887|246|2
SemaphoreNeighbor|250205|0.0923687|246|2
SemaphoreNeighbor|250205|0.0926709|246|2
SemaphoreNeighbor|250205|0.1025|246|2
SemaphoreNeighbor|250205|0.0922505|246|2
SemaphoreNeighbor|250205|0.101005|246|2
SemaphoreNeighbor|250205|0.100983|246|2
SemaphoreNeighbor|250205|0.10079|246|2
SemaphoreNeighbor|250205|0.0904229|246|2
SemaphoreNeighbor|250205|0.0906407|246|2
SemaphoreNeighbor|250205|0.0904903|246|2
SemaphoreNeighbor|250205|0.10062|246|2
SemaphoreNeighbor|250205|0.091092|246|2
SemaphoreNeighbor|250205|0.0906556|246|2
SemaphoreNeighbor|250205|0.100454|246|2
SemaphoreNeighbor|250205|0.101609|246|2
SemaphoreNeighbor|250205|0.100967|246|2
SemaphoreNeighbor|250205|0.101495|246|2
SemaphoreNeighbor|250205|0.0915827|246|2
SemaphoreNeighbor|250205|0.0908014|246|2
SemaphoreNeighbor|250205|0.0907536|246|2
SemaphoreNeighbor|250205|0.0906354|246|2
SemaphoreNeighbor|250205|0.0912942|246|2
SemaphoreNeighbor|250205|0.0899197|246|2
SemaphoreNeighbor|250205|0.090874|246|2
SemaphoreNeighbor|250205|0.0906447|246|2
SwitchSet|1328|0.0904202|3|2
SwitchSet|1328|0.090394|3|2
SwitchSet|1328|0.0911294|3|2
SwitchSet|1328|0.0923638|3|2
SwitchSet|1328|0.0921722|3|2
SwitchSet|1328|0.0926277|3|2
SwitchSet|1328|0.0916852|3|2
SwitchSet|1328|0.0920517|3|2
SwitchSet|1328|0.0924463|3|2
SwitchSet|1328|0.0905766|3|2
SwitchSet|1328|0.0921711|3|2
SwitchSet|1328|0.0922662|3|2
SwitchSet|1328|0.0919735|3|2
SwitchSet|1328|0.0920419|3|2
SwitchSet|1328|0.0924923|3|2
SwitchSet|1328|0.091954|3|2
SwitchSet|1328|0.0909049|3|2
SwitchSet|1328|0.0925017|3|2
SwitchSet|1328|0.0924584|3|2
SwitchSet|1328|0.0920447|3|2
SwitchSet|1328|0.101923|3|2
SwitchSet|1328|0.0924448|3|2
SwitchSet|1328|0.0920505|3|2
SwitchSet|1328|0.0824949|3|2
SwitchSet|1328|0.0921861|3|2
SwitchSet|1328|0.0906606|3|2
SwitchSet|1328|0.110354|3|2
SwitchSet|1328|0.0926905|3|2
SwitchSet|1328|0.0998989|3|2
SwitchSet|1328|0.0914818|3|2
SwitchSet|3465|0.0936027|5|2
SwitchSet|3465|0.0919348|5|2
SwitchSet|3465|0.0927344|5|2
SwitchSet|3465|0.0913714|5|2
SwitchSet|3465|0.09378|5|2
SwitchSet|3465|0.0929079|5|2
SwitchSet|3465|0.0911764|5|2
SwitchSet|3465|0.0917324|5|2
SwitchSet|3465|0.0927103|5|2
SwitchSet|3465|0.0929984|5|2
SwitchSet|3465|0.0922301|5|2
SwitchSet|3465|0.0931668|5|2
SwitchSet|3465|0.0824182|5|2
SwitchSet|3465|0.0826629|5|2
SwitchSet|3465|0.0914413|5|2
SwitchSet|3465|0.0830028|5|2
SwitchSet|3465|0.0828391|5|2
SwitchSet|3465|0.0927293|5|2
SwitchSet|3465|0.0925734|5|2
SwitchSet|3465|0.0833785|5|2
SwitchSet|3465|0.0910409|5|2
SwitchSet|3465|0.0932546|5|2
SwitchSet|3465|0.0933498|5|2
SwitchSet|3465|0.0835203|5|2
SwitchSet|3465|0.0826549|5|2
SwitchSet|3465|0.092144|5|2
SwitchSet|3465|0.0918022|5|2
SwitchSet|3465|0.0924291|5|2
SwitchSet|3465|0.0830029|5|2
SwitchSet|3465|0.0827181|5|2
SwitchSet|8107|0.0958051|8|2
SwitchSet|8107|0.0934781|8|2
SwitchSet|8107|0.0937184|8|2
SwitchSet|8107|0.0945852|8|2
SwitchSet|8107|0.0940729|8|2
SwitchSet|8107|0.0932869|8|2
SwitchSet|8107|0.0948615|8|2
SwitchSet|8107|0.0950752|8|2
SwitchSet|8107|0.0948336|8|2
SwitchSet|8107|0.0951757|8|2
SwitchSet|8107|0.08461|8|2
SwitchSet|8107|0.0842435|8|2
SwitchSet|8107|0.0843816|8|2
SwitchSet|8107|0.0945383|8|2
SwitchSet|8107|0.0851476|8|2
SwitchSet|8107|0.103534|8|2
SwitchSet|8107|0.101385|8|2
SwitchSet|8107|0.0954184|8|2
SwitchSet|8107|0.0951352|8|2
SwitchSet|8107|0.0956138|8|2
SwitchSet|8107|0.095386|8|2
SwitchSet|8107|0.0948715|8|2
SwitchSet|8107|0.0957603|8|2
SwitchSet|8107|0.0953637|8|2
SwitchSet|8107|0.0952955|8|2
SwitchSet|8107|0.0946018|8|2
SwitchSet|8107|0.0943307|8|2
SwitchSet|8107|0.0952719|8|2
SwitchSet|8107|0.0943339|8|2
SwitchSet|8107|0.0961788|8|2
SwitchSet|16234|0.086453|19|2
SwitchSet|16234|0.0863308|19|2
SwitchSet|16234|0.0889108|19|2
SwitchSet|16234|0.0881738|19|2
SwitchSet|16234|0.0782814|19|2
SwitchSet|16234|0.086774|19|2
SwitchSet|16234|0.0781986|19|2
SwitchSet|16234|0.0777635|19|2
SwitchSet|16234|0.0878866|19|2
SwitchSet|16234|0.0884806|19|2
SwitchSet|16234|0.0880971|19|2
SwitchSet|16234|0.0859672|19|2
SwitchSet|16234|0.0881635|19|2
SwitchSet|16234|0.0864757|19|2
SwitchSet|16234|0.0883745|19|2
SwitchSet|16234|0.0764144|19|2
SwitchSet|16234|0.0778743|19|2
SwitchSet|16234|0.0780172|19|2
SwitchSet|16234|0.0783691|19|2
SwitchSet|16234|0.0782418|19|2
SwitchSet|16234|0.0781489|19|2
SwitchSet|16234|0.0783218|19|2
SwitchSet|16234|0.0781283|19|2
SwitchSet|16234|0.0881157|19|2
SwitchSet|16234|0.0782818|19|2
SwitchSet|16234|0.0873759|19|2
SwitchSet|16234|0.0775999|19|2
SwitchSet|16234|0.0790228|19|2
SwitchSet|16234|0.0879114|19|2
SwitchSet|16234|0.0900089|19|2
SwitchSet|31072|0.0825634|47|2
SwitchSet|31072|0.083716|47|2
SwitchSet|31072|0.0818182|47|2
SwitchSet|31072|0.0744981|47|2
SwitchSet|31072|0.0727142|47|2
SwitchSet|31072|0.0846237|47|2
SwitchSet|31072|0.0847204|47|2
SwitchSet|31072|0.0823295|47|2
SwitchSet|31072|0.0850676|47|2
SwitchSet|31072|0.0819586|47|2
SwitchSet|31072|0.0841545|47|2
SwitchSet|31072|0.0814197|47|2
SwitchSet|31072|0.0845855|47|2
SwitchSet|31072|0.0839165|47|2
SwitchSet|31072|0.0844559|47|2
SwitchSet|31072|0.0839997|47|2
SwitchSet|31072|0.0815808|47|2
SwitchSet|31072|0.0738207|47|2
SwitchSet|31072|0.0823386|47|2
SwitchSet|31072|0.084047|47|2
SwitchSet|31072|0.0837568|47|2
SwitchSet|31072|0.0818189|47|2
SwitchSet|31072|0.0836309|47|2
SwitchSet|31072|0.0842861|47|2
SwitchSet|31072|0.0838128|47|2
SwitchSet|31072|0.0858647|47|2
SwitchSet|31072|0.0847219|47|2
SwitchSet|31072|0.0846976|47|2
SwitchSet|31072|0.0846149|47|2
SwitchSet|31072|0.0851043|47|2
SwitchSet|64451|0.101909|112|2
SwitchSet|64451|0.0971671|112|2
SwitchSet|64451|0.107815|112|2
SwitchSet|64451|0.102341|112|2
SwitchSet|64451|0.0896391|112|2
SwitchSet|64451|0.0892748|112|2
SwitchSet|64451|0.0974567|112|2
SwitchSet|64451|0.0993763|112|2
SwitchSet|64451|0.0897327|112|2
SwitchSet|64451|0.0895884|112|2
SwitchSet|64451|0.0897961|112|2
SwitchSet|64451|0.0896226|112|2
SwitchSet|64451|0.0894607|112|2
SwitchSet|64451|0.0898916|112|2
SwitchSet|64451|0.0902039|112|2
SwitchSet|64451|0.100243|112|2
SwitchSet|64451|0.100486|112|2
SwitchSet|64451|0.100196|112|2
SwitchSet|64451|0.090689|112|2
SwitchSet|64451|0.108895|112|2
SwitchSet|64451|0.0913486|112|2
SwitchSet|64451|0.090034|112|2
SwitchSet|64451|0.0895626|112|2
SwitchSet|64451|0.104814|112|2
SwitchSet|64451|0.0965497|112|2
SwitchSet|64451|0.0960254|112|2
SwitchSet|64451|0.0894048|112|2
