query_id|model_size|time_seconds|query_results_size|allocation_type
PosLength|31072|0.0425557|2888|10 participants
PosLength|31072|0.0436852|2888|10 participants
PosLength|31072|0.0341812|2888|10 participants
PosLength|31072|0.0425909|2888|10 participants
PosLength|31072|0.0444647|2888|10 participants
PosLength|31072|0.0444304|2888|10 participants
PosLength|31072|0.0416817|2888|10 participants
PosLength|31072|0.04074|2888|10 participants
PosLength|31072|0.0422595|2888|10 participants
PosLength|31072|0.0416964|2888|10 participants
PosLength|31072|0.0431173|2888|10 participants
PosLength|31072|0.0428997|2888|10 participants
PosLength|31072|0.0439575|2888|10 participants
PosLength|31072|0.0432254|2888|10 participants
PosLength|31072|0.0411265|2888|10 participants
PosLength|31072|0.0408125|2888|10 participants
PosLength|31072|0.0428591|2888|10 participants
PosLength|31072|0.0427939|2888|10 participants
PosLength|31072|0.0431658|2888|10 participants
PosLength|31072|0.0424252|2888|10 participants
PosLength|64451|0.0507832|5988|10 participants
PosLength|64451|0.0460052|5988|10 participants
PosLength|64451|0.0465955|5988|10 participants
PosLength|64451|0.0470091|5988|10 participants
PosLength|64451|0.0449751|5988|10 participants
PosLength|64451|0.0471855|5988|10 participants
PosLength|64451|0.0470819|5988|10 participants
PosLength|64451|0.0467004|5988|10 participants
PosLength|64451|0.0469328|5988|10 participants
PosLength|64451|0.0451874|5988|10 participants
PosLength|64451|0.0470709|5988|10 participants
PosLength|64451|0.0463513|5988|10 participants
PosLength|64451|0.0470318|5988|10 participants
PosLength|64451|0.0466131|5988|10 participants
PosLength|64451|0.0473259|5988|10 participants
PosLength|64451|0.0475391|5988|10 participants
PosLength|64451|0.0481862|5988|10 participants
PosLength|64451|0.0474967|5988|10 participants
PosLength|64451|0.047336|5988|10 participants
PosLength|64451|0.046631|5988|10 participants
PosLength|64451|0.0466581|5988|10 participants
PosLength|64451|0.0477708|5988|10 participants
PosLength|64451|0.0471411|5988|10 participants
PosLength|64451|0.0466818|5988|10 participants
PosLength|64451|0.047475|5988|10 participants
PosLength|64451|0.0462515|5988|10 participants
PosLength|64451|0.0484062|5988|10 participants
PosLength|64451|0.0477665|5988|10 participants
PosLength|64451|0.047355|5988|10 participants
PosLength|64451|0.0475401|5988|10 participants
PosLength|126577|0.065268|11609|10 participants
PosLength|126577|0.0645596|11609|10 participants
PosLength|126577|0.0635115|11609|10 participants
PosLength|126577|0.0643308|11609|10 participants
PosLength|126577|0.0639741|11609|10 participants
PosLength|126577|0.0647367|11609|10 participants
PosLength|126577|0.0666526|11609|10 participants
PosLength|126577|0.0653225|11609|10 participants
PosLength|126577|0.0637836|11609|10 participants
PosLength|126577|0.0645387|11609|10 participants
PosLength|126577|0.0654126|11609|10 participants
PosLength|126577|0.0630558|11609|10 participants
PosLength|126577|0.0642662|11609|10 participants
PosLength|126577|0.064756|11609|10 participants
PosLength|126577|0.0652722|11609|10 participants
PosLength|126577|0.0633637|11609|10 participants
PosLength|126577|0.0568715|11609|10 participants
PosLength|126577|0.0669529|11609|10 participants
PosLength|126577|0.056662|11609|10 participants
PosLength|126577|0.056352|11609|10 participants
PosLength|126577|0.0638796|11609|10 participants
PosLength|126577|0.0668311|11609|10 participants
PosLength|126577|0.0647907|11609|10 participants
PosLength|126577|0.0645189|11609|10 participants
PosLength|126577|0.0647138|11609|10 participants
PosLength|126577|0.0648401|11609|10 participants
PosLength|126577|0.0645236|11609|10 participants
PosLength|126577|0.064586|11609|10 participants
PosLength|126577|0.0648747|11609|10 participants
PosLength|126577|0.0643328|11609|10 participants
PosLength|250205|0.0955949|22878|10 participants
PosLength|250205|0.0877805|22878|10 participants
PosLength|250205|0.0902808|22878|10 participants
PosLength|250205|0.09129|22878|10 participants
PosLength|250205|0.0907572|22878|10 participants
PosLength|250205|0.0932483|22878|10 participants
PosLength|250205|0.0910641|22878|10 participants
PosLength|250205|0.0908852|22878|10 participants
PosLength|250205|0.0908339|22878|10 participants
PosLength|250205|0.0897178|22878|10 participants
PosLength|250205|0.0896254|22878|10 participants
PosLength|250205|0.0892086|22878|10 participants
PosLength|250205|0.0893799|22878|10 participants
PosLength|250205|0.0892763|22878|10 participants
PosLength|250205|0.0891421|22878|10 participants
PosLength|250205|0.0897381|22878|10 participants
PosLength|250205|0.0876805|22878|10 participants
PosLength|250205|0.0890225|22878|10 participants
PosLength|250205|0.0922594|22878|10 participants
PosLength|250205|0.0898891|22878|10 participants
PosLength|250205|0.0902697|22878|10 participants
PosLength|250205|0.0908191|22878|10 participants
PosLength|250205|0.0900689|22878|10 participants
PosLength|250205|0.0892688|22878|10 participants
PosLength|250205|0.0801262|22878|10 participants
PosLength|250205|0.091167|22878|10 participants
PosLength|250205|0.091999|22878|10 participants
PosLength|250205|0.0919783|22878|10 participants
PosLength|250205|0.0967078|22878|10 participants
PosLength|250205|0.0901301|22878|10 participants
SemaphoreNeighbor|1328|0.0708939|0|10 participants
SemaphoreNeighbor|1328|0.0701065|0|10 participants
SemaphoreNeighbor|1328|0.0593113|0|10 participants
SemaphoreNeighbor|1328|0.0595798|0|10 participants
SemaphoreNeighbor|1328|0.059791|0|10 participants
SemaphoreNeighbor|1328|0.0689297|0|10 participants
SemaphoreNeighbor|1328|0.0591505|0|10 participants
SemaphoreNeighbor|1328|0.0596474|0|10 participants
SemaphoreNeighbor|1328|0.0593112|0|10 participants
SemaphoreNeighbor|1328|0.0700646|0|10 participants
SemaphoreNeighbor|1328|0.0709233|0|10 participants
SemaphoreNeighbor|1328|0.0699817|0|10 participants
SemaphoreNeighbor|1328|0.0700408|0|10 participants
SemaphoreNeighbor|1328|0.05983|0|10 participants
SemaphoreNeighbor|1328|0.0593333|0|10 participants
SemaphoreNeighbor|1328|0.0602038|0|10 participants
SemaphoreNeighbor|1328|0.0697979|0|10 participants
SemaphoreNeighbor|1328|0.070206|0|10 participants
SemaphoreNeighbor|1328|0.0598501|0|10 participants
SemaphoreNeighbor|1328|0.0705187|0|10 participants
SemaphoreNeighbor|1328|0.0596314|0|10 participants
SemaphoreNeighbor|1328|0.0600042|0|10 participants
SemaphoreNeighbor|1328|0.070168|0|10 participants
SemaphoreNeighbor|1328|0.0601098|0|10 participants
SemaphoreNeighbor|1328|0.0692752|0|10 participants
SemaphoreNeighbor|1328|0.0694382|0|10 participants
SemaphoreNeighbor|1328|0.0698476|0|10 participants
SemaphoreNeighbor|1328|0.0708697|0|10 participants
SemaphoreNeighbor|1328|0.0610232|0|10 participants
SemaphoreNeighbor|1328|0.0606492|0|10 participants
SemaphoreNeighbor|3465|0.0614448|3|10 participants
SemaphoreNeighbor|3465|0.0616807|3|10 participants
SemaphoreNeighbor|3465|0.0720121|3|10 participants
SemaphoreNeighbor|3465|0.0616567|3|10 participants
SemaphoreNeighbor|3465|0.061926|3|10 participants
SemaphoreNeighbor|3465|0.0614716|3|10 participants
SemaphoreNeighbor|3465|0.0720042|3|10 participants
SemaphoreNeighbor|3465|0.0608985|3|10 participants
SemaphoreNeighbor|3465|0.0712917|3|10 participants
SemaphoreNeighbor|3465|0.07254|3|10 participants
SemaphoreNeighbor|3465|0.061557|3|10 participants
SemaphoreNeighbor|3465|0.062196|3|10 participants
SemaphoreNeighbor|3465|0.0710939|3|10 participants
SemaphoreNeighbor|3465|0.071248|3|10 participants
SemaphoreNeighbor|3465|0.0606567|3|10 participants
SemaphoreNeighbor|3465|0.0716981|3|10 participants
SemaphoreNeighbor|3465|0.0604945|3|10 participants
SemaphoreNeighbor|3465|0.0618999|3|10 participants
SemaphoreNeighbor|3465|0.0719115|3|10 participants
SemaphoreNeighbor|3465|0.0617507|3|10 participants
SemaphoreNeighbor|3465|0.0712884|3|10 participants
SemaphoreNeighbor|3465|0.0606248|3|10 participants
SemaphoreNeighbor|3465|0.0707159|3|10 participants
SemaphoreNeighbor|3465|0.0708053|3|10 participants
SemaphoreNeighbor|3465|0.0702966|3|10 participants
SemaphoreNeighbor|3465|0.0699674|3|10 participants
SemaphoreNeighbor|3465|0.080037|3|10 participants
SemaphoreNeighbor|3465|0.0706003|3|10 participants
SemaphoreNeighbor|3465|0.079678|3|10 participants
SemaphoreNeighbor|3465|0.0807216|3|10 participants
SemaphoreNeighbor|8107|0.0590915|3|10 participants
SemaphoreNeighbor|8107|0.0701166|3|10 participants
SemaphoreNeighbor|8107|0.0694145|3|10 participants
SemaphoreNeighbor|8107|0.0695115|3|10 participants
SemaphoreNeighbor|8107|0.0604783|3|10 participants
SemaphoreNeighbor|8107|0.0604601|3|10 participants
SemaphoreNeighbor|8107|0.0702928|3|10 participants
SemaphoreNeighbor|8107|0.0697184|3|10 participants
SemaphoreNeighbor|8107|0.0692028|3|10 participants
SemaphoreNeighbor|8107|0.0686091|3|10 participants
SemaphoreNeighbor|8107|0.0707194|3|10 participants
SemaphoreNeighbor|8107|0.0703457|3|10 participants
SemaphoreNeighbor|8107|0.0708531|3|10 participants
SemaphoreNeighbor|8107|0.0703502|3|10 participants
SemaphoreNeighbor|8107|0.0700831|3|10 participants
SemaphoreNeighbor|8107|0.0695451|3|10 participants
SemaphoreNeighbor|8107|0.0696834|3|10 participants
SemaphoreNeighbor|8107|0.070608|3|10 participants
SemaphoreNeighbor|8107|0.0708557|3|10 participants
SemaphoreNeighbor|8107|0.0705778|3|10 participants
SemaphoreNeighbor|8107|0.060211|3|10 participants
SemaphoreNeighbor|8107|0.0699779|3|10 participants
SemaphoreNeighbor|8107|0.0810576|3|10 participants
