420000|OBJECT|0|0|25|103|103|0|0|0|0
420000|OBJECT|1|25|25|182|79|0|0|0|0
420000|OBJECT|2|50|25|333|151|0|0|0|0
420000|OBJECT|3|75|25|487|154|0|0|0|0
420000|OBJECT|4|100|25|596|109|0|0|0|0
420000|OBJECT|5|125|25|836|240|0|0|0|0
420000|OBJECT|6|150|25|967|131|0|0|0|0
420000|OBJECT|7|175|25|1120|153|0|0|0|0
420000|OBJECT|8|200|25|1274|154|0|0|0|0
420000|OBJECT|9|225|25|1411|137|0|0|0|0
420000|OBJECT|10|250|25|1530|119|0|0|0|0
420000|OBJECT|11|275|25|1620|90|0|0|0|0
420000|OBJECT|12|300|25|1737|117|0|0|0|0
420000|OBJECT|13|325|25|1857|120|0|0|0|0
420000|OBJECT|14|350|25|1952|95|0|0|0|0
420000|OBJECT|15|375|25|2088|136|0|0|0|0
420000|OBJECT|16|400|25|2149|61|0|0|0|0
420000|OBJECT|17|425|25|2265|116|0|0|0|0
420000|OBJECT|18|450|25|2362|97|0|0|0|0
420000|OBJECT|19|475|25|2474|112|0|0|0|0
420000|OBJECT|20|500|25|2544|70|0|0|0|0
420000|OBJECT|21|525|25|2703|159|0|0|0|0
420000|OBJECT|22|550|25|2806|103|0|0|0|0
420000|OBJECT|23|575|25|2970|164|0|0|0|0
420000|OBJECT|24|600|25|3078|108|0|0|0|0
420000|OBJECT|25|625|25|3150|72|0|0|0|0
420000|OBJECT|26|650|25|3230|80|0|0|0|0
420000|OBJECT|27|675|25|3336|106|0|0|0|0
420000|OBJECT|28|700|25|3389|53|0|0|0|0
420000|OBJECT|29|725|25|3441|52|0|0|0|0
420000|OBJECT|30|750|25|3483|42|0|0|0|0
420000|OBJECT|31|775|25|3524|41|0|0|0|0
420000|OBJECT|32|800|25|3560|36|0|0|0|0
420000|OBJECT|33|825|25|3594|34|0|0|0|0
420000|OBJECT|34|850|25|3625|31|0|0|0|0
420000|OBJECT|35|875|25|3683|58|0|0|0|0
420000|OBJECT|36|900|25|3715|32|0|0|0|0
420000|OBJECT|37|925|25|3767|52|0|0|0|0
420000|OBJECT|38|950|25|3801|34|0|0|0|0
420000|OBJECT|39|975|25|3851|50|0|0|0|0
420000|OBJECT|40|1000|25|3888|37|0|0|0|0
420000|OBJECT|41|1025|25|3933|45|0|0|0|0
420000|OBJECT|42|1050|25|3968|35|0|0|0|0
420000|OBJECT|43|1075|25|4006|38|0|0|0|0
420000|OBJECT|44|1100|25|4032|26|0|0|0|0
420000|OBJECT|45|1125|25|4052|20|0|0|0|0
420000|OBJECT|46|1150|25|4126|74|0|0|0|0
420000|OBJECT|47|1175|25|4156|30|0|0|0|0
420000|OBJECT|48|1200|25|4188|32|0|0|0|0
420000|OBJECT|49|1225|25|4223|35|0|0|0|0
420000|OBJECT|50|1250|25|4283|60|0|0|0|0
420000|OBJECT|51|1275|25|4324|41|0|0|0|0
420000|OBJECT|52|1300|25|4371|47|0|0|0|0
420000|OBJECT|53|1325|25|4413|42|0|0|0|0
420000|OBJECT|54|1350|25|4446|33|0|0|0|0
420000|OBJECT|55|1375|25|4480|34|0|0|0|0
420000|OBJECT|56|1400|25|4513|33|0|0|0|0
420000|OBJECT|57|1425|25|4557|44|0|0|0|0
420000|OBJECT|58|1450|25|4716|159|0|0|0|0
420000|OBJECT|59|1475|25|4849|133|0|0|0|0
420000|OBJECT|60|1500|25|4956|107|0|0|0|0
420000|OBJECT|61|1525|25|5024|68|0|0|0|0
420000|OBJECT|62|1550|25|5055|31|0|0|0|0
420000|OBJECT|63|1575|25|5089|34|0|0|0|0
420000|OBJECT|64|1600|25|5166|77|0|0|0|0
420000|OBJECT|65|1625|25|5281|115|0|0|0|0
420000|OBJECT|66|1650|25|5330|49|0|0|0|0
420000|OBJECT|67|1675|25|5498|168|0|0|0|0
420000|OBJECT|68|1700|25|5530|32|0|0|0|0
420000|OBJECT|69|1725|25|5640|110|0|0|0|0
420000|OBJECT|70|1750|25|5665|25|0|0|0|0
420000|OBJECT|71|1775|25|5712|47|0|0|0|0
420000|OBJECT|72|1800|25|5856|144|0|0|0|0
420000|OBJECT|73|1825|25|6007|151|0|0|0|0
420000|OBJECT|74|1850|25|6114|107|0|0|0|0
420000|OBJECT|75|1875|25|6227|113|0|0|0|0
420000|OBJECT|76|1900|25|6348|121|0|0|0|0
420000|OBJECT|77|1925|25|6506|158|0|0|0|0
420000|OBJECT|78|1950|25|6643|137|0|0|0|0
420000|OBJECT|79|1975|25|6781|138|0|0|0|0
420000|OBJECT|80|2000|25|6901|120|0|0|0|0
420000|OBJECT|81|2025|25|6977|76|0|0|0|0
420000|OBJECT|82|2050|25|7016|39|0|0|0|0
420000|OBJECT|83|2075|25|7136|120|0|0|0|0
420000|OBJECT|84|2100|25|7197|61|0|0|0|0
420000|OBJECT|85|2125|25|7294|97|0|0|0|0
420000|OBJECT|86|2150|25|7545|251|0|0|0|0
420000|OBJECT|87|2175|25|7654|109|0|0|0|0
420000|OBJECT|88|2200|25|7839|185|0|0|0|0
420000|OBJECT|89|2225|25|7958|119|0|0|0|0
420000|OBJECT|90|2250|25|8143|185|0|0|0|0
420000|OBJECT|91|2275|25|8250|107|0|0|0|0
420000|OBJECT|92|2300|25|8402|152|0|0|0|0
420000|OBJECT|93|2325|25|8457|55|0|0|0|0
420000|OBJECT|94|2350|25|8520|63|0|0|0|0
420000|OBJECT|95|2375|25|8669|149|0|0|0|0
420000|OBJECT|96|2400|25|8753|84|0|0|0|0
420000|OBJECT|97|2425|25|8787|34|0|0|0|0
420000|OBJECT|98|2450|25|8911|124|0|0|0|0
420000|OBJECT|99|2475|25|8973|62|0|0|0|0
420000|OBJECT|100|2500|25|9114|141|0|0|0|0
420000|OBJECT|101|2525|25|9242|128|0|0|0|0
420000|OBJECT|102|2550|25|9365|123|0|0|0|0
420000|OBJECT|103|2575|25|9494|129|0|0|0|0
420000|OBJECT|104|2600|25|9634|140|0|0|0|0
420000|OBJECT|105|2625|25|9786|152|0|0|0|0
420000|OBJECT|106|2650|25|9922|136|0|0|0|0
420000|OBJECT|107|2675|25|10039|117|0|0|0|0
420000|OBJECT|108|2700|25|10208|169|0|0|0|0
420000|OBJECT|109|2725|25|10236|28|0|0|0|0
420000|OBJECT|110|2750|25|10307|71|0|0|0|0
420000|OBJECT|111|2775|25|10437|130|0|0|0|0
420000|OBJECT|112|2800|25|10601|164|0|0|0|0
420000|OBJECT|113|2825|25|10726|125|0|0|0|0
420000|OBJECT|114|2850|25|10900|174|0|0|0|0
420000|OBJECT|115|2875|25|11010|110|0|0|0|0
420000|OBJECT|116|2900|25|11143|133|0|0|0|0
420000|OBJECT|117|2925|25|11258|115|0|0|0|0
420000|OBJECT|118|2950|25|11403|145|0|0|0|0
420000|OBJECT|119|2975|25|11554|151|0|0|0|0
420000|OBJECT|120|3000|25|11659|105|0|0|0|0
420000|OBJECT|121|3025|25|11720|61|0|0|0|0
420000|OBJECT|122|3050|25|11737|17|0|0|0|0
420000|OBJECT|123|3075|25|11865|128|0|0|0|0
420000|OBJECT|124|3100|25|11996|131|0|0|0|0
420000|OBJECT|125|3125|25|12142|146|0|0|0|0
420000|OBJECT|126|3150|25|12268|126|0|0|0|0
420000|OBJECT|127|3175|25|12411|143|0|0|0|0
420000|OBJECT|128|3200|25|12476|65|0|0|0|0
420000|OBJECT|129|3225|25|12673|197|0|0|0|0
420000|OBJECT|130|3250|25|12833|160|0|0|0|0
